
 100.07583 	 39871 
 100.11208 	 29633.9 
 101.003 	 30500212 
 102.00253 	 320345.5 
 102.00644 	 898059.1 
 102.00916 	 23702.7 
 102.0913 	 59090.2 
 102.12768 	 64784.3 
 102.99888 	 2448996.8 
 103.00725 	 102115.8 
 104.00226 	 50778.6 
 104.10696 	 100964.4 
 105.06984 	 75565.6 
 106.08619 	 1691774.8 
 106.99995 	 61650.3 
 107.08548 	 139286 
 107.08957 	 74398.9 
 108.01648 	 14550.8 
 109.03175 	 171628.9 
 109.06475 	 21103.2 
 109.10115 	 171118.1 
 111.04408 	 14699.6 
 111.08042 	 60931 
 111.09166 	 108857.7 
 113.05969 	 282899 
 113.07093 	 22953.5 
 113.10733 	 14081.3 
 114.00781 	 20478.2 
 114.06301 	 16680.9 
 114.06617 	 52599.6 
 114.09132 	 316221.8 
 115.07534 	 53543.1 
 115.08658 	 100195.2 
 115.09471 	 14305.6 
 116.00522 	 20394.8 
 116.07061 	 21235.2 
 116.10698 	 58874 
 116.97707 	 384716.8 
 117.06988 	 35686.5 
 118.0777 	 13544.8 
 118.08625 	 62643.1 
 118.12262 	 39026.5 
 118.973 	 14726.5 
 118.97521 	 23983.6 
 119.08551 	 56559 
 120.08075 	 14462.3 
 120.10189 	 183711.2 
 121.06478 	 14442 
 121.10117 	 81197.9 
 121.50119 	 17169.2 
 123.08042 	 20402 
 123.09169 	 22369.5 
 123.11683 	 92518.6 
 124.07567 	 14219 
 124.11208 	 18357.5 
 125.09611 	 44477.7 
 125.10731 	 65342.8 
 127.01565 	 23728.5 
 127.07539 	 15664.5 
 127.08658 	 12862 
 128.10701 	 56421.4 
 129.01289 	 171564.5 
 129.05222 	 323558 
 129.10226 	 20126.4 
 129.51326 	 13916.4 
 130.01164 	 3548.6 
 130.01496 	 446.2 
 130.08628 	 8019.1 
 130.1227 	 250.9 
 130.15905 	 62562.6 
 130.48789 	 339.2 
 130.50647 	 1185.6 
 130.5112 	 738.4 
 131.0096 	 778.4 
 131.0703 	 571.6 
 131.08557 	 4559.9 
 131.08966 	 466.4 
 131.16242 	 8088.4 
 132.08078 	 446.6 
 132.08897 	 536.8 
 132.10193 	 2404.1 
 132.1658 	 372 
 133.0648 	 247.1 
 133.07607 	 1901.8 
 133.08596 	 1921.7 
 133.10122 	 17899.7 
 134.06344 	 2091.6 
 134.08119 	 629.3 
 134.1046 	 1833.7 
 134.11759 	 1234.6 
 134.97882 	 339.1 
 135.00285 	 5952.7 
 135.08049 	 2739.5 
 135.0917 	 278.4 
 135.10167 	 369.5 
 135.11686 	 8351.9 
 136.00623 	 248.2 
 136.02094 	 1441.5 
 136.07332 	 1862.1 
 136.07575 	 402.9 
 136.08381 	 249.9 
 136.09684 	 1230.8 
 136.12025 	 766 
 137.00168 	 76436.5 
 137.04581 	 7973.5 
 137.05974 	 398.2 
 137.09612 	 2291.6 
 137.10736 	 2280 
 137.1325 	 1914.2 
 137.50144 	 1804.4 
 137.50336 	 4839.2 
